as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 1000,000852,301458,301458.SZ,钧崴电子,"Juneway Electronic Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.039
2026-06-04,CSI 1000,000852,301487,301487.SZ,盟固利,"Tianjin Guoan Mengguli New Materials Science & Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.074
2026-06-04,CSI 1000,000852,301500,301500.SZ,飞南资源,"Guangdong Feinan Resources Recycling Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.046
2026-06-04,CSI 1000,000852,301508,301508.SZ,中机认检,"China Machinery Huanyu Certification and Inspection Co., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.019
2026-06-04,CSI 1000,000852,301510,301510.SZ,固高科技,"Googol Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.085
2026-06-04,CSI 1000,000852,301511,301511.SZ,德福科技,"Jiujiang Defu Technology Co., Limited",Shenzhen Stock Exchange,深圳证券交易所,0.426
2026-06-04,CSI 1000,000852,301522,301522.SZ,上大股份,"ZHONGHE SHANGDA AERONAUTIC MATERIALS CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.033
2026-06-04,CSI 1000,000852,301526,301526.SZ,国际复材,Chongqing Polycomp International Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.284
2026-06-04,CSI 1000,000852,301550,301550.SZ,斯菱智驱,"Zhejiang Sling Intelligent Drive Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.206
2026-06-04,CSI 1000,000852,301551,301551.SZ,无线传媒,"Hebei Broadcasting Wireless Media Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.032
2026-06-04,CSI 1000,000852,301556,301556.SZ,托普云农,"Zhejiang Top Cloud-Agri Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.019
2026-06-04,CSI 1000,000852,301565,301565.SZ,中仑新材,"Sinolong New Materials Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.037
2026-06-04,CSI 1000,000852,301571,301571.SZ,国科天成,"Teemsun Technology Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.07
2026-06-04,CSI 1000,000852,301589,301589.SZ,诺瓦星云,"Xi'an Novastar Tech Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.063
2026-06-04,CSI 1000,000852,301592,301592.SZ,六九一二,"Sichuan 6912 Communication Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.024
2026-06-04,CSI 1000,000852,301600,301600.SZ,慧翰股份,"Flaircomm Microelectronics, Inc.",Shenzhen Stock Exchange,深圳证券交易所,0.046
2026-06-04,CSI 1000,000852,301602,301602.SZ,超研股份,"Shantou Institute of Ultrasonic Instrument Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.011
2026-06-04,CSI 1000,000852,301606,301606.SZ,绿联科技,Ugreen Group Limited,Shenzhen Stock Exchange,深圳证券交易所,0.042
2026-06-04,CSI 1000,000852,301622,301622.SZ,英思特,"Baotou INST Magnetic New Materials Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.021
2026-06-04,CSI 1000,000852,301626,301626.SZ,苏州天脉,"Suzhou Tianmai Thermal Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.125
2026-06-04,CSI 1000,000852,301631,301631.SZ,壹连科技,"Shenzhen Uniconn Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.037
2026-06-04,CSI 1000,000852,301658,301658.SZ,首航新能,"Shenzhen SOFARSOLAR Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.016
2026-06-04,CSI 1000,000852,301665,301665.SZ,泰禾股份,"CAC Nantong Chemical Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.009
2026-06-04,CSI 1000,000852,301678,301678.SZ,新恒汇,HENGHUI Technology Corporation Limited,Shenzhen Stock Exchange,深圳证券交易所,0.029
2026-06-04,CSI 1000,000852,600006,600006.SS,东风股份,Dongfeng Automobile Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600012,600012.SS,皖通高速,Anhui Expressway Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.063
2026-06-04,CSI 1000,000852,600017,600017.SS,日照港,Rizhao Port Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,600020,600020.SS,中原高速,Henan Zhongyuan Expressway Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.039
2026-06-04,CSI 1000,000852,600022,600022.SS,山东钢铁,SHANDONG IRON AND STEEL COMPANY LTD,Shanghai Stock Exchange,上海证券交易所,0.077
2026-06-04,CSI 1000,000852,600033,600033.SS,福建高速,Fujian Expressway Development Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600037,600037.SS,歌华有线,Beijing Gehua CATV Network Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.077
2026-06-04,CSI 1000,000852,600055,600055.SS,万东医疗,"Beijing Wandong Medical Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.057
2026-06-04,CSI 1000,000852,600056,600056.SS,中国医药,"China Meheco Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.08
2026-06-04,CSI 1000,000852,600057,600057.SS,厦门象屿,"Xiamen Xiangyu Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.078
2026-06-04,CSI 1000,000852,600058,600058.SS,五矿发展,Minmetals Development Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,600059,600059.SS,古越龙山,Zhejiang Guyuelongshan Shaoxing Wine Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.057
2026-06-04,CSI 1000,000852,600063,600063.SS,皖维高新,Anhui Wanwei Updated High-Tech Material Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 1000,000852,600064,600064.SS,南京高科,NANJING GAOKE COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.1
2026-06-04,CSI 1000,000852,600072,600072.SS,中船科技,"CSSC Science & Technology Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 1000,000852,600075,600075.SS,新疆天业,Xinjiang Tianye Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,600094,600094.SS,大名城,Greattown Holdings Ltd,Shanghai Stock Exchange,上海证券交易所,0.07
2026-06-04,CSI 1000,000852,600100,600100.SS,同方股份,Tsinghua Tongfang Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.202
2026-06-04,CSI 1000,000852,600105,600105.SS,永鼎股份,"Jiangsu Etern Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.602
2026-06-04,CSI 1000,000852,600113,600113.SS,浙江东日,Zhejiang Dongri Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.086
2026-06-04,CSI 1000,000852,600114,600114.SS,东睦股份,Ningbo Tongmuo New Material Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.199
2026-06-04,CSI 1000,000852,600116,600116.SS,三峡水利,Chongqing Three Gorges Water Conservancy and Electric Power Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,600120,600120.SS,浙江东方,"Zhejiang Orient Holdings Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.106
2026-06-04,CSI 1000,000852,600123,600123.SS,兰花科创,Shanxi Lanhua Science-Tech Venture Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,600125,600125.SS,铁龙物流,China Railway Tielong Container Logistics Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,600129,600129.SS,太极集团,Chongqing Taiji Industry (Group) Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 1000,000852,600133,600133.SS,东湖高新,Wuhan East Lake High Technology Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.098
2026-06-04,CSI 1000,000852,600151,600151.SS,航天机电,Shanghai Aerospace Automobile Electromechanical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.149
2026-06-04,CSI 1000,000852,600155,600155.SS,华创云信,"Polaris Bay Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.136
2026-06-04,CSI 1000,000852,600158,600158.SS,中体产业,"China Sports Industry Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.093
2026-06-04,CSI 1000,000852,600163,600163.SS,中闽能源,"ZHONGMIN ENERGY CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.057
2026-06-04,CSI 1000,000852,600167,600167.SS,联美控股,"Luenmei Holding Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.05
2026-06-04,CSI 1000,000852,600179,600179.SS,安通控股,"Antong Holdings Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 1000,000852,600185,600185.SS,珠免集团,"Gree Real Estate Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.066
2026-06-04,CSI 1000,000852,600186,600186.SS,莲花控股,"Lotus Holdings Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.196
2026-06-04,CSI 1000,000852,600197,600197.SS,伊力特,Xinjiang Yilite Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.04
2026-06-04,CSI 1000,000852,600201,600201.SS,生物股份,"Jinyu Bio-Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.14
2026-06-04,CSI 1000,000852,600206,600206.SS,有研新材,"GRINM ADVANCED MATERIALS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.182
2026-06-04,CSI 1000,000852,600210,600210.SS,紫江企业,Shanghai Zijiang Enterprise Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.087
2026-06-04,CSI 1000,000852,600211,600211.SS,西藏药业,Tibet Rhodiola Pharmaceutical Holding Co,Shanghai Stock Exchange,上海证券交易所,0.067
2026-06-04,CSI 1000,000852,600216,600216.SS,浙江医药,Zhejiang Medicine Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.092
2026-06-04,CSI 1000,000852,600217,600217.SS,中再资环,"Zhongzai Resource and Environment Co.,ltd.",Shanghai Stock Exchange,上海证券交易所,0.043
2026-06-04,CSI 1000,000852,600223,600223.SS,福瑞达,"Lushang Freda Pharmaceutical Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.033
2026-06-04,CSI 1000,000852,600226,600226.SS,亨通股份,"Zhejiang Hengtong Holding Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.143
2026-06-04,CSI 1000,000852,600246,600246.SS,万通发展,"Vantone Neo Development Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.23
2026-06-04,CSI 1000,000852,600248,600248.SS,陕建股份,Shaanxi Construction Engineering Group Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600252,600252.SS,中恒集团,Guangxi Wuzhou Zhongheng Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600258,600258.SS,首旅酒店,"BTG Hotels (Group) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.095
2026-06-04,CSI 1000,000852,600259,600259.SS,中稀有色,"China Rare Earth Nonferrous Metals Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.211
2026-06-04,CSI 1000,000852,600266,600266.SS,城建发展,Beijing Urban Construction Investment & Development Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.064
2026-06-04,CSI 1000,000852,600267,600267.SS,海正药业,Zhejiang Hisun Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.093
2026-06-04,CSI 1000,000852,600269,600269.SS,赣粤高速,Jiangxi Ganyue Expressway Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,600273,600273.SS,嘉化能源,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 1000,000852,600285,600285.SS,羚锐制药,Henan Lingrui Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.104
2026-06-04,CSI 1000,000852,600292,600292.SS,电投水电,"SPIC Hydropower Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.062
2026-06-04,CSI 1000,000852,600301,600301.SS,华锡有色,"Guangxi Huaxi Nonferrous Metal Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.15
2026-06-04,CSI 1000,000852,600305,600305.SS,恒顺醋业,"Jiangsu Hengshun Vinegar-Industry Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,600315,600315.SS,上海家化,Shanghai Jahwa United Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 1000,000852,600320,600320.SS,振华重工,"Shanghai Zhenhua Heavy Industries Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,600323,600323.SS,瀚蓝环境,"Grandblue Environment Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.161
2026-06-04,CSI 1000,000852,600325,600325.SS,华发股份,Huafa Industrial Co Ltd Zhuhai,Shanghai Stock Exchange,上海证券交易所,0.069
2026-06-04,CSI 1000,000852,600328,600328.SS,中盐化工,"CNSIG Inner Mongolia Chemical Industry Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.064
2026-06-04,CSI 1000,000852,600330,600330.SS,天通股份,TDG Holding Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.435
2026-06-04,CSI 1000,000852,600331,600331.SS,宏达股份,Sichuan Hongda Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.245
2026-06-04,CSI 1000,000852,600335,600335.SS,国机汽车,Sinomach Automobile Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.035
2026-06-04,CSI 1000,000852,600338,600338.SS,西藏珠峰,Tibet Summit Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.179
2026-06-04,CSI 1000,000852,600353,600353.SS,旭光电子,Chengdu Xuguang Electronics Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 1000,000852,600361,600361.SS,创新新材,"Innovation New Material Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.072
2026-06-04,CSI 1000,000852,600366,600366.SS,宁波韵升,Ningbo Yunsheng Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.102
2026-06-04,CSI 1000,000852,600373,600373.SS,中文传媒,Chinese Universe Publishing And Media Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,600388,600388.SS,龙净环保,Fujian Longking Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.204
2026-06-04,CSI 1000,000852,600389,600389.SS,江山股份,Nantong Jiangshan Agrochemical & Chemical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.091
2026-06-04,CSI 1000,000852,600395,600395.SS,盘江股份,Guizhou Panjiang Refined Coal Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,600399,600399.SS,抚顺特钢,Fushun Special Steel Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,600403,600403.SS,大有能源,"Henan Dayou Energy Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.026
2026-06-04,CSI 1000,000852,600409,600409.SS,三友化工,Tangshan Sanyou Chemical Industries Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.083
2026-06-04,CSI 1000,000852,600416,600416.SS,湘电股份,Xiangtan Electric Manufacturing Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.11
2026-06-04,CSI 1000,000852,600420,600420.SS,国药现代,"Shanghai Shyndec Pharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.067
2026-06-04,CSI 1000,000852,600422,600422.SS,昆药集团,Kunming Pharmaceutical Corp,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 1000,000852,600428,600428.SS,中远海特,"COSCO SHIPPING Specialized Carriers Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.115
2026-06-04,CSI 1000,000852,600446,600446.SS,金证股份,Shenzhen Kingdom Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.093
2026-06-04,CSI 1000,000852,600452,600452.SS,涪陵电力,Chongqing Fuling Electric Power Industrial Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.137
2026-06-04,CSI 1000,000852,600456,600456.SS,宝钛股份,Baoji Titanium Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.098
2026-06-04,CSI 1000,000852,600458,600458.SS,时代新材,Zhuzhou Times New Materials Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.063
2026-06-04,CSI 1000,000852,600459,600459.SS,贵研铂业,Sino-Platinum Metals Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.114
2026-06-04,CSI 1000,000852,600461,600461.SS,洪城环境,"JIANGXI HONGCHENG ENVIRONMENT CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.087
2026-06-04,CSI 1000,000852,600475,600475.SS,华光环能,"Wuxi Huaguang Environment & Energy Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,600478,600478.SS,科力远,"Hunan Corun New Energy Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.085
2026-06-04,CSI 1000,000852,600480,600480.SS,凌云股份,Lingyun Industrial Corporation Ltd,Shanghai Stock Exchange,上海证券交易所,0.087
2026-06-04,CSI 1000,000852,600490,600490.SS,鹏欣资源,"Pengxin International Mining Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 1000,000852,600502,600502.SS,安徽建工,Anhui Construction Engineering Group Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 1000,000852,600507,600507.SS,方大特钢,"Fangda Special Steel Technology Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.072
2026-06-04,CSI 1000,000852,600508,600508.SS,上海能源,Shanghai Datun Energy Resources Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.045
2026-06-04,CSI 1000,000852,600509,600509.SS,天富能源,"Xinjiang Tianfu Energy Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.101
2026-06-04,CSI 1000,000852,600529,600529.SS,山东药玻,Shandong Pharmaceutical Glass Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.137
2026-06-04,CSI 1000,000852,600531,600531.SS,豫光金铅,Henan Yuguang Gold & Lead Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 1000,000852,600550,600550.SS,保变电气,Baoding Tianwei Baobian Electric Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.133
2026-06-04,CSI 1000,000852,600552,600552.SS,凯盛科技,"TRIUMPH SCIENCE & TECHNOLOGY CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.146
2026-06-04,CSI 1000,000852,600556,600556.SS,天下秀,"Inmyshow Digital Technology (Group) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,600557,600557.SS,康缘药业,Jiangsu Kanion Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.047
2026-06-04,CSI 1000,000852,600559,600559.SS,老白干酒,"Hebei Hengshui Laobaigan Liquor Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,600572,600572.SS,康恩贝,Zhejiang Conba Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.08
2026-06-04,CSI 1000,000852,600575,600575.SS,淮河能源,"Huaihe Energy (Group) Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.064
2026-06-04,CSI 1000,000852,600577,600577.SS,精达股份,Tongling Jingda Special Magnet Wire Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.241
2026-06-04,CSI 1000,000852,600586,600586.SS,金晶科技,Shandong Jinjing Science & Technology Stock Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,600587,600587.SS,新华医疗,"Shinva Medical Instrument Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.07
2026-06-04,CSI 1000,000852,600595,600595.SS,中孚实业,Henan Zhongfu Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.211
2026-06-04,CSI 1000,000852,600596,600596.SS,新安股份,Zhe Jiang Xinan Chemical Industrial Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 1000,000852,600597,600597.SS,光明乳业,Bright Dairy & Food Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,600612,600612.SS,老凤祥,"Lao Feng Xiang Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.049
2026-06-04,CSI 1000,000852,600618,600618.SS,氯碱化工,Shanghai Chlor-Alkali Chemical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.025
2026-06-04,CSI 1000,000852,600619,600619.SS,海立股份,Shanghai Highly (Group) Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.091
2026-06-04,CSI 1000,000852,600621,600621.SS,华鑫股份,"SHANGHAI CHINAFORTUNE CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 1000,000852,600623,600623.SS,华谊集团,Shanghai Huayi Group Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,600629,600629.SS,华建集团,"East China Construction Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.092
2026-06-04,CSI 1000,000852,600633,600633.SS,浙数文化,"Zhe Jiang Daily Digital Culture Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.1
2026-06-04,CSI 1000,000852,600635,600635.SS,大众公用,Shanghai Dazhong Public Utilities (Group) Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 1000,000852,600639,600639.SS,浦东金桥,Shanghai Jinqiao Export Processing Zone Development Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.036
2026-06-04,CSI 1000,000852,600640,600640.SS,国脉文化,"New Guomai Digital Culture Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.04
2026-06-04,CSI 1000,000852,600641,600641.SS,先导基电,"Shanghai Vital Microtech Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.189
2026-06-04,CSI 1000,000852,600643,600643.SS,爱建集团,"SHANGHAI AJ GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.037
2026-06-04,CSI 1000,000852,600645,600645.SS,中源协和,"ZHONGYUAN UNION CELL & GENE ENGINEERING CORP., LTD",Shanghai Stock Exchange,上海证券交易所,0.08
2026-06-04,CSI 1000,000852,600649,600649.SS,城投控股,"Shanghai Chengtou Holding Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600651,600651.SS,飞乐音响,Feilo Acoustics Co Ltd Shanghai,Shanghai Stock Exchange,上海证券交易所,0.069
2026-06-04,CSI 1000,000852,600654,600654.SS,中安科,"China Security Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.061
2026-06-04,CSI 1000,000852,600657,600657.SS,信达地产,"Cinda Real Estate Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.026
2026-06-04,CSI 1000,000852,600662,600662.SS,外服控股,"Shanghai Foreign Service Holding Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.033
2026-06-04,CSI 1000,000852,600664,600664.SS,哈药股份,Harbin Pharmaceutical Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,600667,600667.SS,太极实业,Wuxi Taiji Industrial Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.203
2026-06-04,CSI 1000,000852,600675,600675.SS,中华企业,China Enterprise Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.047
2026-06-04,CSI 1000,000852,600682,600682.SS,南京新百,Nanjing Xinjiekou Department Store Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,600686,600686.SS,金龙汽车,"Xiamen King Long Motor Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.062
2026-06-04,CSI 1000,000852,600710,600710.SS,苏美达,SUMEC CORPORATION LIMITED,Shanghai Stock Exchange,上海证券交易所,0.066
2026-06-04,CSI 1000,000852,600717,600717.SS,天津港,Tianjin Port Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.07
2026-06-04,CSI 1000,000852,600718,600718.SS,东软集团,Neusoft Corporation,Shanghai Stock Exchange,上海证券交易所,0.084
2026-06-04,CSI 1000,000852,600726,600726.SS,华电能源,Huadian Energy Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.122
2026-06-04,CSI 1000,000852,600728,600728.SS,佳都科技,"Pci-Suntek Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.111
2026-06-04,CSI 1000,000852,600729,600729.SS,重百集团,"Chongqing Chongbai Technology Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.048
2026-06-04,CSI 1000,000852,600740,600740.SS,山西焦化,Shanxi Coking Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600744,600744.SS,华银电力,"Datang Huayin Electric Power Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 1000,000852,600746,600746.SS,江苏索普,Jiangsu Sopo Chemical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.024
2026-06-04,CSI 1000,000852,600750,600750.SS,华润江中,"China Resources Jiangzhong Pharmaceutical Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,600751,600751.SS,海航科技,"HNA Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,600757,600757.SS,长江传媒,"Changjiang Publishing & Media Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600761,600761.SS,安徽合力,Anhui Heli Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 1000,000852,600771,600771.SS,广誉远,Topsun Science And Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.08
2026-06-04,CSI 1000,000852,600773,600773.SS,西藏城投,Tibet Urban Development and Investment Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,600776,600776.SS,东方通信,Eastern Communications Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 1000,000852,600782,600782.SS,新钢股份,"Xinyu Iron & Steel Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.058
2026-06-04,CSI 1000,000852,600783,600783.SS,鲁信创投,"Luxin Venture Capital Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 1000,000852,600787,600787.SS,中储股份,"CMST Development Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.067
2026-06-04,CSI 1000,000852,600789,600789.SS,鲁抗医药,Shandong Lukang Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.062
